id_tarjeta,id_cliente,tipo_tarjeta,emisor,categoria_tarjeta,limite_credito,estado_tarjeta,fecha_emision
TAR004371,CLI002157,Crédito, Mastercad,Oro,816934.30,Activa,2021-06-16
TAR002965,CLI002339,Crédito,Visa,Clásica,490593.14,Activa,2018-06-21
TAR001059,CLI004112,Crédito,Visa,Clásica,166150.69,Inactiva,2024-11-26
TAR003697,CLI005378,Débito,Mastercard,Clásica,137711.90,Activa,2024-06-15
TAR007158,CLI007188,Crédito,Mastercard,Clásica,389860.52,Inactiva,2020-09-19
TAR001027,CLI002891,Crédito,Visa,Oro,1281685.18,Activa,2021-09-26
TAR002763,CLI006006,Crédito,Mastercard,Oro,912194.90,Activa,2016-08-28
TAR000537,CLI006171,Crédito,Visa,Clásica,332295.35,Activa,2024-01-21
TAR002368,CLI004247,Débito,Mastercard,Clásica,393611.18,Activa,2024-05-25
TAR006565,CLI003328,Débito,American Express,Clásica,350970.20,Activa,2019-02-22
TAR004290,CLI004805,Crédito,American Express,Oro,870534.88,Activa,2025-05-30
TAR001888,CLI003722,Crédito,Visa,Clásica,328728.63,Activa,2019-04-23
TAR006006,CLI002154,Crédito,American Express,Oro,721855.26,Activa,2025-06-16
TAR009826,CLI007593,Crédito,Mastercard,Clásica,229951.29,Inactiva,2026-03-20
TAR005095,CLI007299,Crédito,Visa,Clásica,212852.08,Activa,2022-03-27
TAR001206,CLI006938,Crédito,American Express,Oro,874937.47,Activa,2016-10-26
TAR004412,CLI003191,Débito,American Express,Black,4662424.29,Activa,2025-03-04
TAR009917,CLI005604,Débito,Mastercard,Oro,1002009.40,Inactiva,2020-12-15
TAR002953,CLI005383,Crédito,Visa,Clásica,199831.73,Inactiva,2025-10-30
TAR003069,CLI002028,Crédito,Visa,Clásica,409797.24,Activa,2018-07-23
TAR002554,CLI003687,Crédito,Mastercard,Clásica,249159.49,Activa,2017-06-12
TAR001558,CLI003814,Débito,Visa,Black,9293735.13,Activa,2017-02-19
TAR006556,CLI001680,Crédito,Mastercard,Platino,2106434.45,Activa,2018-06-06
TAR002801,CLI003343,Débito,Mastercard,Clásica,389929.16,Inactiva,2022-01-25
TAR005026,CLI005169,Débito,American Express,Clásica,121574.75,Activa,2019-01-12
TAR003578,CLI000497,Débito,American Express,Clásica,232265.81,Inactiva,2022-04-03
TAR007045,CLI005804,Crédito,American Express,Clásica,252380.10,Activa,2021-04-17
TAR005635,CLI007208,Crédito,American Express,Oro,912207.62,Activa,2018-12-06
TAR005456,CLI002718,Débito,American Express,Clásica,191195.84,Activa,2023-04-11
TAR005071,CLI000803,Crédito,Mastercard,Oro,1407630.28,Inactiva,2025-04-28
TAR009989,CLI005821,Crédito,American Express,Clásica,456158.71,Inactiva,2023-01-06
TAR007245,CLI002773,Crédito,Mastercard,Clásica,402959.07,Activa,2020-09-09
TAR002567,CLI000348,Crédito,Visa,Clásica,412104.42,Activa,2018-01-05
TAR007745,CLI006211,Crédito,American Express,Clásica,212407.23,Activa,2017-12-07
TAR008972,CLI007808,Débito,Mastercard,Clásica,176165.75,Activa,2023-04-30
TAR001652,CLI001000,Débito,Visa,Clásica,212351.16,Activa,2021-01-20
TAR001260,CLI006188,Crédito,Visa,Oro,787281.05,Activa,2024-01-16
TAR006222,CLI006358,Crédito,Visa,Oro,962279.39,Activa,2023-07-02
TAR006214,CLI007181,Crédito,American Express,Oro,779225.22,Activa,2020-06-12
TAR004653,CLI001318,Débito,Visa,Clásica,325471.75,Inactiva,2018-09-17
TAR002621,CLI006342,Crédito,Visa,Oro,1002281.01,Activa,2021-09-29
TAR008092,CLI006321,Crédito,Mastercard,Clásica,480590.73,Activa,2021-06-18
TAR002811,CLI002201,Crédito,Visa,Clásica,464161.91,Activa,2021-03-12
TAR009470,CLI004543,Crédito,Mastercard,Clásica,469823.95,Inactiva,2019-10-15
TAR009291,CLI000267,Crédito,Visa,Oro,1067703.79,Activa,2017-04-27
TAR000233,CLI004455,Crédito,American Express,Clásica,117335.71,Activa,2017-06-02
TAR002143,CLI002405,Crédito,Visa,Clásica,398073.25,Inactiva,2024-11-11
TAR008125,CLI007780,Débito,visa,Clásica,479119.15,Activa,2019-06-14
TAR003704,CLI001517,Débito,Mastercard,Clásica,174773.34,Activa,2017-04-11
TAR003491,CLI007848,Crédito,Mastercard,Oro,1237648.85,Activa,2022-02-07
TAR005378,CLI007502,Débito,Visa,Clásica,348555.07,Inactiva,2017-06-28
TAR003627,CLI007254,Crédito,Mastercard,Oro,1171092.67,Activa,2018-08-07
TAR003181,CLI001437,Crédito,American Express,Clásica,207429.75,Inactiva,2017-11-25
TAR000108,CLI006874,Débito,Mastercard,Clásica,281111.99,Activa,2022-09-29
TAR003579,CLI007688,Débito,American Express,Clásica,484576.83,Activa,2020-08-31
TAR002291,CLI007513,Crédito,American Express,Clásica,484584.52,Activa,2017-09-07
TAR001392,CLI005598,Crédito,Mastercard,Clásica,356749.94,Activa,2023-03-22
TAR002301,CLI005749,Débito,Visa,Clásica,171338.31,Activa,2018-03-27
TAR005141,CLI004977,Crédito,American Express,Platino,1703156.67,Activa,2022-06-17
TAR001422,CLI003724,Débito,American Express,Oro,752018.48,Activa,2023-03-20
TAR006801,CLI002680,Crédito,Visa,Oro,1392891.59,Activa,2016-07-25
TAR005547,CLI005475,Débito,Visa,Black,7835029.91,Activa,2018-12-26
TAR000192,CLI003229,Débito,Visa,Clásica,209506.67,Activa,2023-11-12
TAR000876,CLI007964,Débito,Visa,Oro,1353671.38,Activa,2019-06-13
TAR003112,CLI007337,Crédito,Visa,Clásica,289219.43,Inactiva,2021-08-22
TAR008763,CLI004211,Débito,Mastercard,Oro,1451188.84,Activa,2024-10-11
TAR004851,CLI005156,Crédito,Mastercard,Platino,3886451.46,Activa,2016-10-01
TAR002456,CLI003676,Débito,American Express,Clásica,144568.23,Activa,2020-01-28
TAR004623,CLI000966,Débito,Visa,Oro,860095.92,Activa,2025-11-17
TAR004795,CLI005409,Crédito,Mastercard,Clásica,296664.41,Activa,2024-09-15
TAR006604,CLI000429,Crédito,Mastercard,Clásica,434143.39,Inactiva,2026-05-13
TAR004942,CLI004021,Crédito,Mastercard,Clásica,181370.24,Inactiva,2020-12-02
TAR009084,CLI005438,Débito,American Express,Platino,3519100.71,Activa,2016-07-11
TAR008640,CLI007529,Crédito,American Express,Oro,738605.26,Activa,2016-10-28
TAR004048,CLI000225,Crédito,Mastercad,Platino,2111030.90,Activa,2019-04-12
TAR003824,CLI000592,Crédito,American Express,Clásica,337302.32,Activa,2024-11-04
TAR008120,CLI007355,Crédito,American Express,Clásica,103760.90,Inactiva,2019-03-02
TAR001198,CLI004212,Débito,Visa,Oro,753955.78,Activa,2020-12-15
TAR000909,CLI001756,Crédito,American Express,Oro,1218995.98,Activa,2017-09-13
TAR001452,CLI007414,Crédito,Mastercard,Clásica,120629.27,Activa,2025-12-23
TAR008669,CLI007920,Crédito,Visa,Oro,646784.69,Activa,2019-08-26
TAR008722,CLI005723,Crédito,Mastercard,Oro,736735.45,Activa,2017-10-06
TAR007898,CLI001376,Crédito,Mastercard,Oro,839287.86,Inactiva,2020-01-30
TAR007740,CLI001744,Crédito,Visa,Clásica,195713.11,Activa,2018-08-08
TAR000118,CLI003819,Crédito,Mastercard,Clásica,126203.56,Activa,2024-09-09
TAR001333,CLI003658,Crédito,American Express,Clásica,182506.24,Activa,2024-02-03
TAR007503,CLI006934,Crédito,Visa,Oro,621494.54,Activa,2025-09-27
TAR006582,CLI001074,Crédito,American Express,Clásica,198336.25,Activa,2020-01-18
TAR000400,CLI007271,Crédito,American Express,Clásica,298223.30,Activa,2022-05-11
TAR004466,CLI001997,Débito,American Express,Platino,3176918.27,Inactiva,2025-06-16
TAR008337,CLI004344,Crédito,Visa,Oro,1354531.27,Activa,2025-01-02
TAR003142,CLI005247,Débito,Visa,Clásica,184757.33,Activa,2022-07-11
TAR000636,CLI005400,Crédito,American Express,Oro,631492.05,Activa,2023-01-14
TAR008280,CLI007158,Crédito,Mastercard,Platino,3233136.53,Activa,2019-04-06
TAR007407,CLI000080,Débito,Mastercard,Clásica,394795.60,Inactiva,2025-05-03
TAR000035,CLI005693,Débito,Mastercad,Oro,1339444.22,Activa,2020-10-02
TAR001981,CLI000687,Débito,American Express,Oro,1339258.48,Activa,2025-08-07
TAR003445,CLI001242,Crédito,Mastercard,Clásica,270718.07,Inactiva,2023-01-31
TAR009883,CLI000244,Débito,Mastercad,Platino,1569906.94,Inactiva,2020-02-13
TAR007598,CLI002596,Crédito,American Express,Oro,522763.54,Activa,2020-10-26
TAR008785,CLI007725,Débito,Visa,Oro,1233157.27,Activa,2019-11-17
TAR008111,CLI007027,Crédito,Visa,Clásica,192303.33,Activa,2020-05-20
TAR005395,CLI006707,Débito,American Express,Oro,1227736.83,Activa,2019-06-12
TAR008740,CLI005144,Débito,Visa,Oro,1376150.88,Activa,2025-04-19
TAR002408,CLI005515,Crédito,Visa,Oro,1241678.03,Activa,2018-03-18
TAR006859,CLI000352,Crédito,Visa,Clásica,242714.73,Inactiva,2023-12-23
TAR001244,CLI007390,Débito,Visa,Oro,801981.25,Activa,2023-04-22
TAR007140,CLI003902,Crédito,Mastercad,Platino,3577103.50,Inactiva,2026-01-04
TAR000294,CLI006702,Crédito,Visa,Clásica,221967.12,Inactiva,2017-03-24
TAR002436,CLI001222,Crédito,VISA,Clásica,472737.91,Activa,2024-02-24
TAR008859,CLI005532,Crédito,Visa,Clásica,115194.85,Activa,2022-03-13
TAR005587,CLI006193,Débito,American Express,Oro,1334186.75,Activa,2023-08-09
TAR002899,CLI006883,Crédito,Visa,Oro,950802.38,Activa,2022-05-09
TAR007858,CLI007798,Crédito,Visa,Clásica,139200.68,Activa,2016-09-19
TAR002407,CLI000009,Crédito,Mastercard,Oro,515924.58,Activa,2018-02-15
TAR005568,CLI007423,Crédito,American Express,Clásica,146814.40,Activa,2019-12-18
TAR002387,CLI005977,Crédito,Visa,Platino,2914936.17,Activa,2025-09-14
TAR005116,CLI002918,Crédito,Visa,Platino,3428246.09,Activa,2021-06-04
TAR002683,CLI005988,Crédito,Mastercard,Oro,1276312.36,Activa,2025-07-02
TAR003330,CLI007751,Crédito,American Express,Clásica,306982.10,Activa,2019-02-08
TAR003930,CLI007282,Crédito,Mastercard,Clásica,319409.91,Inactiva,2024-09-20
TAR002149,CLI004944,Crédito,Mastercard,Oro,1035150.11,Activa,2022-08-14
TAR004372,CLI007368,Crédito,American Express,Oro,1295505.97,Inactiva,2018-06-24
TAR003399,CLI001473,Débito,Visa,Clásica,158708.47,Activa,2024-02-06
TAR006440,CLI005974,Crédito,Mastercard,Platino,3019485.13,Activa,2017-09-22
TAR001843,CLI005874,Crédito,American Express,Black,6563468.28,Activa,2018-04-23
TAR001116,CLI005514,Crédito,American Express,Clásica,219691.30,Activa,2025-10-24
TAR004151,CLI007149,Crédito,Visa,Oro,1380628.21,Activa,2017-04-15
TAR002352,CLI000377,Débito,Visa,Clásica,365463.38,Activa,2016-10-20
TAR002903,CLI002583,Crédito,mastercard,Clásica,474078.37,Activa,2023-07-30
TAR005584,CLI005219,Crédito,American Express,Oro,1317394.35,Inactiva,2020-03-22
TAR001146,CLI005411,Débito,American Express,Oro,1235909.51,Activa,2023-05-14
TAR003750,CLI004449,Crédito, Mastercad,Oro,1240606.92,Activa,2022-08-20
TAR005429,CLI006818,Débito,Mastercard,Clásica,173099.79,Activa,2017-06-22
TAR008388,CLI003700,Débito,Mastercard,Platino,1971853.04,Activa,2020-11-01
TAR000940,CLI005076,Crédito,American Express,Clásica,337985.43,Activa,2021-01-18
TAR004705,CLI004868,Débito,Mastercard,Clásica,107291.57,Activa,2021-07-17
TAR005261,CLI002789,Crédito,American Express,Oro,1274070.24,Activa,2022-01-22
TAR002747,CLI001488,Débito,American Express,Oro,601644.52,Activa,2025-10-20
TAR008436,CLI000729,Crédito,Visa,Clásica,371500.17,Activa,2019-11-09
TAR003338,CLI002707,Crédito,American Express,Oro,1045020.06,Activa,2022-04-29
TAR004443,CLI005857,Débito,Mastercard,Oro,1388007.08,Activa,2017-12-17
TAR009537,CLI004910,Crédito,American Express,Oro,1229018.79,Activa,2016-08-01
TAR005911,CLI002099,Crédito,American Express,Oro,1411369.13,Activa,2025-01-09
TAR005293,CLI002108,Crédito,American Express,Oro,824787.30,Activa,2023-03-01
TAR002931,CLI005537,Crédito,American Express,Oro,900525.62,Activa,2025-06-28
TAR005738,CLI000768,Crédito,Visa,Clásica,481390.01,Activa,2016-09-30
TAR009288,CLI003088,Débito,American Express,Clásica,431252.43,Activa,2018-01-03
TAR001541,CLI001492,Débito,American Express,Clásica,116558.16,Inactiva,2024-02-28
TAR003584,CLI003117,Débito,Visa,Clásica,332258.85,Activa,2019-01-06
TAR000366,CLI006063,Crédito,Visa,Platino,3311878.59,Inactiva,2019-11-07
TAR006234,CLI000612,Crédito,Visa,Oro,1213320.92,Activa,2021-09-17
TAR003190,CLI004851,Crédito,Visa,Oro,777567.76,Activa,2018-01-14
TAR001228,CLI004241,Débito,Mastercad,Clásica,174620.39,Inactiva,2020-02-10
TAR005300,CLI006274,Crédito,Visa,Oro,1155493.74,Activa,2021-06-22
TAR006239,CLI007908,Crédito,Visa,Clásica,323995.29,Activa,2019-07-30
TAR002460,CLI005746,Crédito,Mastercad,Oro,1323737.35,Activa,2024-09-29
TAR008458,CLI002761,Crédito,Mastercard,Clásica,439026.66,Activa,2021-07-06
TAR002153,CLI000157,Débito,Mastercard,Clásica,124270.24,Inactiva,2022-01-17
TAR009845,CLI000120,Crédito,Mastercard,Clásica,227556.47,Activa,2020-08-06
TAR004240,CLI006457,Crédito,Visa,Clásica,246582.54,Activa,2021-11-21
TAR001075,CLI002434,Crédito,American Express,Clásica,360740.22,Activa,2021-03-17
TAR006116,CLI004315,Crédito,American Express,Oro,1089304.43,Inactiva,2018-06-16
TAR008366,CLI004953,Débito,Visa,Clásica,371983.80,Activa,2026-05-20
TAR003475,CLI000210,Débito,American Express,Platino,2798529.74,Activa,2024-01-19
TAR002936,CLI001387,Crédito,Visa,Oro,1187050.95,Activa,2025-02-09
TAR008577,CLI005154,Crédito,Visa,Clásica,142665.06,Activa,2024-08-10
TAR007049,CLI004177,Crédito,Mastercard,Clásica,461085.38,Inactiva,2026-01-29
TAR001167,CLI006799,Crédito,American Express,Clásica,280888.20,Activa,2019-03-15
TAR009816,CLI004224,Débito,Visa,Oro,1282718.46,Activa,2018-11-24
TAR007210,CLI005233,Crédito,Visa,Clásica,398529.89,Activa,2026-03-27
TAR007650,CLI001459,Crédito,Mastercard,Oro,826670.85,Activa,2017-06-18
TAR001586,CLI004734,Crédito,Visa,Clásica,424077.30,Inactiva,2017-12-03
TAR004842,CLI004431,Crédito,Mastercard,Clásica,178039.58,Activa,2022-06-17
TAR001340,CLI000373,Crédito,Visa,Clásica,338485.72,Inactiva,2024-03-26
TAR001553,CLI004316,Crédito,Mastercard,Oro,557434.74,Activa,2023-10-12
TAR000802,CLI004101,Débito,Mastercad,Clásica,375053.19,Activa,2025-01-22
TAR006734,CLI006665,Débito,Mastercard,Clásica,374917.52,Inactiva,2025-01-24
TAR005703,CLI001555,Débito,Mastercard,Clásica,379753.81,Activa,2025-04-03
TAR001441,CLI007730,Débito,American Express,Clásica,316109.66,Activa,2023-05-09
TAR009650,CLI004139,Crédito,Mastercard,Clásica,372175.99,Inactiva,2025-12-22
TAR002905,CLI004917,Débito,American Express,Oro,619873.12,Activa,2021-07-02
TAR009097,CLI006157,Crédito,American Express,Clásica,436537.00,Activa,2021-08-01
TAR005172,CLI005223,Crédito,Visa,Oro,773770.40,Activa,2017-05-08
TAR006252,CLI005430,Crédito,Visa,Platino,1997917.86,Inactiva,2018-02-18
TAR003671,CLI002155,Crédito,Visa,Oro,544927.49,Inactiva,2017-09-21
TAR002822,CLI004359,Crédito,Mastercard,Oro,657570.83,Activa,2022-12-21
TAR000453,CLI004163,Crédito,Mastercard,Clásica,404892.67,Activa,2025-05-10
TAR000256,CLI006041,Crédito,American Express,Clásica,160856.88,Inactiva,2023-08-06
TAR002983,CLI003446,Crédito,American Express,Clásica,273408.12,Activa,2025-11-08
TAR005278,CLI005017,Crédito,American Express,Oro,791745.83,Activa,2019-02-16
TAR007931,CLI005671,Crédito,Visa,Oro,523787.44,Activa,2025-10-12
TAR008513,CLI004453,Crédito,American Express,Clásica,189750.31,Activa,2018-10-19
TAR001577,CLI006781,Débito,Mastercard,Clásica,124091.25,Activa,2025-04-16
TAR007661,CLI005667,Débito,Mastercard,Oro,1354198.11,Activa,2018-08-30
TAR003076,CLI006862,Débito,Mastercad,Clásica,139027.39,Activa,2023-07-31
TAR009978,CLI006419,Débito,American Express,Clásica,131082.31,Activa,2023-03-14
TAR000145,CLI005051,Débito,Mastercad,Oro,894269.88,Activa,2017-02-17
TAR009958,CLI004400,Débito,Mastercard,Clásica,170692.01,Activa,2020-04-23
TAR008357,CLI001314,Crédito,Mastercard,Clásica,161984.70,Activa,2022-12-23
TAR004568,CLI002184,Débito,Visa,Platino,2520941.47,Activa,2018-06-16
TAR005938,CLI001479,Débito,American Express,Clásica,245729.28,Activa,2025-06-09
TAR009675,CLI007615,Débito,American Express,Clásica,137157.33,Activa,2023-01-08
TAR009857,CLI006813,Crédito,American Express,Clásica,200153.92,Inactiva,2020-10-01
TAR008147,CLI000292,Débito,Mastercad,Clásica,268725.16,Activa,2023-05-28
TAR000224,CLI002756,Crédito,American Express,Platino,1716460.64,Activa,2023-02-03
TAR003211,CLI007099,Débito,Mastercard,Oro,678093.46,Activa,2020-05-07
TAR002248,CLI002118,Débito,American Express,Clásica,190030.58,Activa,2024-11-28
TAR006554,CLI000756,Crédito,Visa,Platino,3733652.99,Activa,2022-01-14
TAR005471,CLI002398,Crédito,MASTERCARD,Clásica,369546.88,Activa,2020-04-15
TAR008668,CLI005549,Crédito,Visa,Platino,2147040.14,Inactiva,2024-04-16
TAR009439,CLI000290,Crédito,American Express,Clásica,113901.87,Activa,2019-10-15
TAR007988,CLI006138,Crédito,American Express,Oro,916418.37,Activa,2023-08-07
TAR009055,CLI002760,Crédito,Visa,Platino,2475424.12,Activa,2019-03-26
TAR005057,CLI004768,Crédito,Visa,Oro,1080858.03,Activa,2022-08-22
TAR004297,CLI006593,Débito,American Express,Black,9496580.99,Activa,2020-10-15
TAR000004,CLI005321,Crédito,Mastercard,Oro,1411929.77,Activa,2023-12-02
TAR008867,CLI005429,Crédito,Visa,Clásica,446110.29,Activa,2021-03-04
TAR004820,CLI007812,Crédito,Visa,Clásica,479053.12,Inactiva,2019-06-11
TAR006714,CLI005290,Crédito,American Express,Clásica,230503.21,Activa,2016-10-26
TAR009782,CLI007769,Crédito,Mastercard,Platino,3950875.73,Activa,2019-01-02
TAR005294,CLI003435,Crédito,Visa,Oro,1222313.77,Activa,2024-04-26
TAR008116,CLI003280,Crédito,Mastercard,Clásica,168469.13,Activa,2017-08-16
TAR006134,CLI005230,Crédito,Visa,Clásica,431992.46,Activa,2016-07-10
TAR008960,CLI002211,Débito,Mastercard,Oro,602153.58,Activa,2025-08-07
TAR008153,CLI005629,Crédito,Mastercad,Black,4756746.51,Activa,2024-10-21
TAR003403,CLI007066,Crédito,Visa,Platino,3287523.16,Activa,2024-06-15
TAR005243,CLI005662,Crédito,Mastercard,Oro,548088.38,Activa,2024-03-30
TAR003849,CLI002008,Crédito,Visa,Oro,930756.43,Activa,2019-09-05
TAR000644,CLI001616,Crédito,American Express,Clásica,269773.57,Activa,2022-06-22
TAR005669,CLI005483,Crédito,American Express,Oro,1162180.45,Activa,2016-12-02
TAR002260,CLI003264,Débito,Mastercard,Clásica,370900.58,Activa,2018-08-28
TAR006640,CLI005865,Crédito,Mastercard,Oro,897118.96,Inactiva,2017-02-05
TAR005269,CLI006077,Débito,Mastercard,Platino,2968505.56,Activa,2025-03-11
TAR005008,CLI001178,Crédito,Visa,Clásica,284431.48,Activa,2020-10-07
TAR002737,CLI002475,Crédito,American Express,Black,8575027.08,Activa,2022-02-20
TAR000860,CLI001422,Crédito,Visa,Platino,3565858.54,Activa,2025-11-02
TAR007561,CLI002704,Crédito,Visa,Clásica,462791.28,Activa,2025-12-19
TAR001615,CLI000411,Crédito,Mastercard,Clásica,433611.60,Activa,2020-09-25
TAR009901,CLI007597,Débito,Mastercad,Clásica,254463.38,Inactiva,2016-10-24
TAR002272,CLI000093,Crédito,Mastercard,Clásica,117368.69,Activa,2024-03-08
TAR002461,CLI007903,Débito,Mastercad,Oro,967404.86,Activa,2020-01-25
TAR009656,CLI006959,Crédito,American Express,Platino,1975579.51,Activa,2023-04-13
TAR004667,CLI001600,Crédito,Mastercad,Platino,3576394.55,Activa,2023-09-14
TAR008319,CLI003503,Crédito,American Express,Oro,617693.44,Inactiva,2016-10-20
TAR008119,CLI001625,Crédito,Mastercard,Oro,1306773.52,Activa,2025-02-15
TAR009504,CLI000579,Débito,Visa,Platino,2997871.34,Inactiva,2020-11-30
TAR009526,CLI007407,Débito,Visa,Oro,736541.78,Activa,2017-04-21
TAR008462,CLI007496,Crédito,American Express,Clásica,137990.51,Activa,2016-11-12
TAR007997,CLI005198,Débito,American Express,Clásica,178743.16,Activa,2026-03-18
TAR001961,CLI004863,Débito,American Express,Clásica,382583.96,Activa,2018-08-20
TAR009548,CLI000924,Débito,Visa,Clásica,310465.14,Inactiva,2025-08-23
TAR009617,CLI004034,Débito,American Express,Oro,896212.26,Activa,2022-10-20
TAR008836,CLI006933,Débito,Visa,Platino,3340962.31,Activa,2025-01-13
TAR007298,CLI006509,Crédito,Visa,Black,4267315.02,Activa,2023-04-06
TAR000322,CLI005455,Débito,Mastercard,Oro,1154227.39,Activa,2018-04-07
TAR009588,CLI000097,Crédito,American Express,Platino,2404281.35,Activa,2019-08-09
TAR007683,CLI005485,Débito,American Express,Black,9571627.74,Activa,2020-12-17
TAR009321,CLI002168,Crédito,Visa,Platino,2065759.18,Activa,2022-05-06
TAR002070,CLI004868,Crédito,Mastercard,Oro,1323578.30,Activa,2024-02-20
TAR000539,CLI007954,Crédito,Visa,Clásica,103368.04,Activa,2020-10-06
TAR000756,CLI001414,Débito,Visa,Clásica,343866.10,Activa,2022-12-02
TAR005249,CLI004847,Crédito,Mastercard,Clásica,101067.84,Activa,2017-05-31
TAR001406,CLI003792,Crédito,American Express,Clásica,349967.88,Inactiva,2019-06-11
TAR007492,CLI007037,Crédito,Mastercard,Clásica,102465.00,Activa,2022-08-13
TAR006120,CLI002080,Crédito,American Express,Platino,1875269.83,Inactiva,2024-04-12
TAR004446,CLI004425,Crédito,Mastercard,Oro,1331049.40,Inactiva,2021-12-01
TAR003685,CLI003230,Débito,American Express,Oro,608077.87,Activa,2023-02-09
TAR000023,CLI001766,Crédito,Mastercard,Clásica,314093.75,Activa,2023-10-18
TAR003845,CLI001125,Crédito,Visa,Clásica,107383.60,Inactiva,2022-12-24
TAR009696,CLI003264,Crédito,Mastercard,Oro,1161147.43,Inactiva,2021-08-13
TAR007987,CLI001333,Crédito, Visa,Clásica,453313.92,Inactiva,2024-04-03
