id_alerta,id_transaccion,fecha_alerta,tipo_fraude,nivel_riesgo,estado_alerta,provincia
FRD000260,TRX0021353,2024-09-28 06:21:52,Transacción No Reconocida,Bajo,En Investigación,Cartago
FRD007485,TRX0041002,2024-09-10 10:12:05,Phishing,Bajo,En Investigación,Cartago
FRD003658,TRX0039769,2026-02-01 18:05:19,Phishing,Bajo,Falso Positivo,San José
FRD001455,TRX0039302,2024-10-29 19:39:00,Clonación de Tarjeta,Medio,En Investigación,Hereda
FRD003845,TRX0042566,2026-04-21 22:44:53,Transacción No Reconocida,Medio,En Investigación,Alajuela
FRD004791,TRX0048307,2025-02-11 09:29:18,Uso Indebido en el Extranjero,Bajo,Descartado,Alajuela
FRD005726,TRX0042555,2025-11-20 09:58:29,Clonación de Tarjeta,Bajo,Descartado,Alajuela
FRD005617,TRX0049945,2024-07-28 07:49:37,Robo de Identidad,Medio,Confirmado,San José
FRD004166,TRX0015658,2025-05-17 10:50:26,Phishing,Alto,Falso Positivo,Hereda
FRD002556,TRX0019958,2025-07-04 19:43:40,Suplantación de Comercio,Alto,Descartado,Puntarenas
FRD007698,TRX0042570,2025-04-19 11:05:55,Transacción No Reconocida,Bajo,Confirmado,Puntarenas
FRD007354,TRX0035915,2025-01-28 06:32:07,Uso Indebido en el Extranjero,Medio,Falso Positivo,San José
FRD006869,TRX0015238,2025-03-05 05:10:52,Uso Indebido en el Extranjero,Medio,Confirmado,Alajuela
FRD007502,TRX0020055,2025-08-13 20:31:33,Clonación de Tarjeta,Alto,Falso Positivo,Heredia
FRD006601,TRX0028371,2025-08-12 15:09:28,Robo de Identidad,Bajo,Confirmado,ALAJUELA
FRD004471,TRX0023847,2026-05-24 20:49:54,Suplantación de Comercio,Bajo,En Investigación,Limón
FRD006170,TRX0001210,2024-12-29 14:50:30,Suplantación de Comercio,Bajo,En Investigación,Hereda
FRD004923,TRX0014857,2025-11-29 13:09:56,Robo de Identidad,Medio,Confirmado,Guanacaste
FRD005279,TRX0004198,2024-09-12 04:05:34,Robo de Identidad,Alto,Descartado,San José
FRD005029,TRX0043767,2025-02-13 14:00:29,Uso Indebido en el Extranjero,Alto,Descartado,Cartgago
FRD003308,TRX0030071,2026-02-01 06:44:15,Uso Indebido en el Extranjero,Bajo,Descartado,Heredia
FRD006674,TRX0043828,2025-09-23 16:24:46,Uso Indebido en el Extranjero,,Confirmado,Alajuela
FRD003769,TRX0009922,2025-03-03 02:02:12,Phishing,Medio,En Investigación,Puntarenas
FRD005993,TRX0041144,2025-01-29 07:10:58,Robo de Identidad,Alto,Falso Positivo,Hereda
FRD002109,TRX0000655,2025-02-17 21:23:16,Transacción No Reconocida,Bajo,Confirmado,San José
FRD003762,TRX0013123,2024-07-13 14:42:53,Transacción No Reconocida,Bajo,Falso Positivo,San José
FRD001858,TRX0021485,2025-10-01 08:20:06,Clonación de Tarjeta,,En Investigación,Cartago
FRD001289,TRX0036182,2025-12-08 01:20:20,Robo de Identidad,Medio,En Investigación,Puntarenas
FRD007520,TRX0047666,2024-10-31 02:25:28,Suplantación de Comercio,Alto,Falso Positivo,Heredia
FRD001518,TRX0044890,2025-08-12 01:50:46,Clonación de Tarjeta,Alto,En Investigación,Limón
FRD004282,TRX0023217,2025-09-28 20:32:15,Suplantación de Comercio,Medio,Descartado,Guanacaste
FRD007493,TRX0010609,2026-01-17 15:50:18,Clonación de Tarjeta,Medio,Confirmado,Heredia
FRD007111,TRX0021602,2025-09-24 20:46:26,Suplantación de Comercio,Alto,Confirmado,Guanacaste
FRD003414,TRX0018435,2024-08-28 08:03:17,Suplantación de Comercio,Medio,Confirmado,Limón
FRD001729,TRX0006349,2026-05-18 07:57:45,Robo de Identidad,Medio,Falso Positivo,san josé
FRD003285,TRX0000049,2025-03-11 15:30:21,Clonación de Tarjeta,Medio,Falso Positivo,San José
FRD005836,TRX0022656,2025-03-29 09:08:14,Phishing,Medio,En Investigación,San José
FRD007594,TRX0047698,2026-01-29 16:28:25,Uso Indebido en el Extranjero,Medio,Falso Positivo,Puntarenas
FRD007654,TRX0033120,2024-09-15 00:47:13,Uso Indebido en el Extranjero,Medio,En Investigación,Puntarenas
FRD007098,TRX0006004,2024-07-04 21:45:08,Robo de Identidad,Bajo,Descartado,Limón
FRD007218,TRX0038688,2026-06-01 07:46:14,Uso Indebido en el Extranjero,Alto,Descartado,Alajuela
FRD007344,TRX0028867,2026-05-31 21:02:52,Transacción No Reconocida,Alto,Descartado,Cartgago
FRD004800,TRX0022417,2026-03-24 07:14:58,Uso Indebido en el Extranjero,Medio,Falso Positivo,San José
FRD007958,TRX0042131,2025-06-12 22:02:56,Phishing,Medio,Descartado,Alajuela
FRD001432,TRX0023560,2024-10-01 11:45:39,Phishing,Bajo,Confirmado,guanacaste
FRD000364,TRX0014658,2026-02-02 20:06:36,Clonación de Tarjeta,Medio,Falso Positivo,Hereda
FRD003078,TRX0023674,2024-12-02 04:30:01,Clonación de Tarjeta,Bajo,Confirmado,Guanacaste
FRD006119,TRX0047388,2025-10-16 01:12:53,Transacción No Reconocida,Alto,En Investigación,Alajuela
FRD006922,TRX0001240,2025-03-26 08:03:50,Robo de Identidad,Medio,En Investigación,San José
FRD003487,TRX0033169,2025-07-11 23:25:36,Clonación de Tarjeta,Alto,Descartado,Guanacaste
FRD003900,TRX0030681,2026-03-22 01:17:23,Clonación de Tarjeta,Alto,En Investigación,Cartago
FRD001915,TRX0036810,2025-08-24 17:38:13,Transacción No Reconocida,Alto,En Investigación,Limón
FRD002452,TRX0001108,2025-08-26 02:31:25,Phishing,Bajo,Falso Positivo,Heredia
FRD002499,TRX0040935,2025-11-07 15:26:42,Robo de Identidad,Medio,En Investigación,Guanacaste
FRD007886,TRX0015776,2025-05-18 22:57:59,Clonación de Tarjeta,Bajo,En Investigación,Limón
FRD006235,TRX0043510,2025-09-16 07:46:18,Phishing,Bajo,Falso Positivo,Cartago
FRD004119,TRX0032070,2024-10-01 15:40:13,Suplantación de Comercio,Alto,En Investigación,Alajuela
FRD001330,TRX0004314,2026-01-30 00:28:48,Phishing,Alto,En Investigación,Alajuela
FRD002835,TRX0038995,2025-10-14 22:24:26,Uso Indebido en el Extranjero,Medio,Falso Positivo,Guanacaste
FRD001235,TRX0009870,2026-06-11 16:45:59,Transacción No Reconocida,Alto,En Investigación,Alajuela
FRD004259,TRX0013855,2026-03-10 16:11:45,Uso Indebido en el Extranjero,Alto,Confirmado,Cartago
FRD006612,TRX0012151,2026-02-19 01:29:30,Clonación de Tarjeta,Alto,Falso Positivo,San José
FRD000429,TRX0025372,2026-04-25 17:42:52,Robo de Identidad,Alto,Falso Positivo,Limón
FRD001739,TRX0032576,2025-01-01 01:10:50,Transacción No Reconocida,Alto,En Investigación,Guanacaste
FRD002448,TRX0023873,2026-05-19 14:20:25,Suplantación de Comercio,Medio,Falso Positivo,Limón
FRD000622,TRX0010684,2025-07-03 19:35:42,Transacción No Reconocida,Medio,Descartado,Puntarenas
FRD006997,TRX0036523,2025-09-29 23:27:22,Robo de Identidad,Alto,Falso Positivo,Heredia
FRD007423,TRX0009827,2025-03-05 12:48:00,Phishing,Bajo,Confirmado,Puntarenas
FRD006008,TRX0037732,2026-05-24 08:07:59,Suplantación de Comercio,Alto,Confirmado,Guanacaste
FRD003568,TRX0013948,2026-06-22 01:41:57,Uso Indebido en el Extranjero,Bajo,En Investigación, Limón
FRD003450,TRX0004867,2025-02-01 23:56:36,Suplantación de Comercio,Alto,En Investigación,Cartago
FRD000012,TRX0013323,2024-11-17 17:25:00,Robo de Identidad,Bajo,Falso Positivo,Puntarenas
FRD007954,TRX0028836,2025-12-18 17:14:50,Suplantación de Comercio,Alto,Confirmado,Puntarenas
FRD000340,TRX0019653,2025-02-17 23:53:35,Robo de Identidad,Bajo,Confirmado,Limón
FRD003279,TRX0043587,2024-11-11 11:37:17,Suplantación de Comercio,Bajo,En Investigación,Limón
FRD006938,TRX0022967,2025-03-28 16:39:09,Suplantación de Comercio,Medio,Descartado,Alajuela
FRD000864,TRX0018287,2026-05-24 21:36:21,Clonación de Tarjeta,Bajo,Descartado,Limón
FRD003830,TRX0019984,2024-07-03 18:41:19,Transacción No Reconocida,Medio,Falso Positivo,Puntarenas
FRD005661,TRX0044130,2026-05-24 00:04:00,Phishing,Alto,En Investigación,Puntarenas
FRD002300,TRX0007978,2026-05-12 00:42:40,Transacción No Reconocida,Bajo,Confirmado,Limón
FRD002339,TRX0033188,2025-10-22 16:43:06,Robo de Identidad,Alto,Falso Positivo,Alajuela
FRD006681,TRX0023441,2024-08-26 06:17:32,Uso Indebido en el Extranjero,Bajo,Confirmado,Limón
FRD000970,TRX0040128,2025-01-07 14:08:28,Transacción No Reconocida,Alto,Descartado,San José
FRD007815,TRX0037943,2026-06-14 00:18:54,Phishing,Bajo,Descartado,Guanacaste
FRD003204,TRX0025509,2024-11-10 21:50:29,Uso Indebido en el Extranjero,Bajo,En Investigación,Alajuela
FRD003818,TRX0015270,2025-11-03 13:49:49,Uso Indebido en el Extranjero,Bajo,Descartado,Puntarenas
FRD001769,TRX0030963,2026-01-11 06:17:02,Uso Indebido en el Extranjero,Alto,Falso Positivo,Alajuela
FRD007155,TRX0046040,2025-03-20 03:18:40,Phishing,Medio,Confirmado,Alajuela
FRD004831,TRX0014943,2024-09-11 17:46:16,Clonación de Tarjeta,Medio,Descartado,Guanacaste
FRD000019,TRX0003766,2026-03-24 06:52:33,Suplantación de Comercio,Bajo,En Investigación,Cartago
FRD003282,TRX0036327,2025-12-01 06:00:01,Uso Indebido en el Extranjero,Bajo,Descartado,hereda
FRD006979,TRX0034507,2025-11-14 07:02:44,Robo de Identidad,Medio,Descartado,Cartgago
FRD002916,TRX0013659,2024-08-02 13:29:50,Suplantación de Comercio,Medio,Descartado,PUNTARENAS
FRD007205,TRX0035896,2025-08-15 19:02:54,Clonación de Tarjeta,Alto,Falso Positivo,Heredia
FRD005658,TRX0003419,2024-08-29 06:07:31,Suplantación de Comercio,Alto,En Investigación,Heredia
FRD001361,TRX0026781,2025-08-31 15:43:58,Transacción No Reconocida,Alto,En Investigación,Guanacaste
FRD005384,TRX0027420,2024-07-11 00:23:57,Robo de Identidad,Alto,Falso Positivo,San José
FRD007322,TRX0033958,2026-02-16 09:12:00,Uso Indebido en el Extranjero,Alto,En Investigación,Alajuela
FRD006797,TRX0007159,2025-06-18 08:51:06,Clonación de Tarjeta,Alto,Falso Positivo,Puntarenas
FRD006879,TRX0047462,2024-09-18 22:31:37,Transacción No Reconocida,Medio,En Investigación,Heredia
FRD007712,TRX0023831,2026-06-17 09:19:50,Phishing,Alto,Descartado,alajuela
FRD006641,TRX0002730,2025-03-13 07:26:18,Transacción No Reconocida,Alto,Falso Positivo,Alajuela
FRD000600,TRX0041244,2025-01-23 18:43:07,Clonación de Tarjeta,Alto,Confirmado,Alajuela
FRD000954,TRX0007425,2025-12-14 16:56:26,Uso Indebido en el Extranjero,Medio,Falso Positivo,Heredia
FRD000937,TRX0029363,2025-02-21 22:54:51,Transacción No Reconocida,Medio,Confirmado,Cartago
FRD007406,TRX0041385,2026-06-01 04:03:21,Suplantación de Comercio,Alto,Falso Positivo,Hereda
FRD002793,TRX0040187,2024-11-14 20:12:57,Clonación de Tarjeta,Medio,Descartado,Limón
FRD006516,TRX0030604,2025-02-25 16:02:52,Transacción No Reconocida,Medio,Confirmado,Heredia
FRD003524,TRX0047126,2025-07-08 05:34:22,Uso Indebido en el Extranjero,Alto,En Investigación,San José
FRD002752,TRX0023524,2026-04-07 15:53:01,Uso Indebido en el Extranjero,Bajo,Falso Positivo,Limón
FRD003865,TRX0014932,2025-12-07 02:50:29,Clonación de Tarjeta,Medio,Descartado,Puntarenas
FRD001316,TRX0033113,2026-01-29 02:26:34,Uso Indebido en el Extranjero,Alto,Confirmado,Guanacaste
FRD004085,TRX0038236,2025-09-14 03:36:36,Robo de Identidad,Alto,Falso Positivo,ALAJUELA
FRD004921,TRX0045140,2026-06-23 06:35:16,Uso Indebido en el Extranjero,Medio,Confirmado,Heredia
FRD003364,TRX0012359,2025-10-31 20:28:06,Transacción No Reconocida,Bajo,En Investigación,Limón
FRD002968,TRX0005576,2026-02-15 08:51:50,Uso Indebido en el Extranjero,Medio,En Investigación,Alajuela
FRD007896,TRX0010695,2024-07-31 11:04:49,Robo de Identidad,Medio,Descartado,Heredia
FRD005472,TRX0035869,2024-08-21 09:59:12,Uso Indebido en el Extranjero,Alto,Confirmado,GUANACASTE
FRD003948,TRX0030074,2026-05-23 04:36:48,Transacción No Reconocida,Alto,Confirmado,Cartago
FRD001240,TRX0021124,2024-10-22 14:13:14,Robo de Identidad,Alto,Descartado, Cartgago
FRD004463,TRX0004736,2025-12-27 19:46:09,Phishing,Medio,En Investigación,Heredia
FRD004160,TRX0049318,2026-03-23 11:44:49,Robo de Identidad,Alto,En Investigación,San José
FRD006571,TRX0030853,2025-12-05 07:20:08,Robo de Identidad,Alto,Descartado,guanacaste
FRD001559,TRX0039552,2025-03-11 21:22:07,Phishing,Bajo,Falso Positivo,Limón
FRD003329,TRX0027879,2024-12-17 12:32:22,Transacción No Reconocida,Alto,Descartado,Puntarenas
FRD007942,TRX0012614,2025-09-20 17:17:31,Transacción No Reconocida,Bajo,Descartado,Limón
FRD002539,TRX0011785,2025-12-04 04:28:22,Robo de Identidad,Alto,Falso Positivo,San José
FRD005062,TRX0007894,2025-07-24 12:47:04,Uso Indebido en el Extranjero,Medio,En Investigación,Cartgago
FRD007101,TRX0015027,2026-02-08 08:33:07,Clonación de Tarjeta,Bajo,Descartado,Cartago
FRD000689,TRX0034501,2025-04-20 21:16:43,Transacción No Reconocida,Medio,Confirmado,Guanacaste
FRD002436,TRX0035098,2025-07-30 00:29:12,Uso Indebido en el Extranjero,Alto,Confirmado,Cartago
FRD002584,TRX0003056,2024-07-08 19:26:41,Phishing,Medio,Falso Positivo,Guanacaste
FRD000868,TRX0037686,2025-12-06 09:13:41,Suplantación de Comercio,Medio,Falso Positivo,Limón
FRD006376,TRX0033560,2024-11-04 09:37:36,Phishing,Medio,Falso Positivo,Guanacaste
FRD004215,TRX0031816,2026-03-02 18:32:00,Phishing,Bajo,En Investigación,Limón
FRD004804,TRX0036392,2025-05-18 18:23:41,Transacción No Reconocida,Alto,Falso Positivo,Alajuela
FRD000263,TRX0039996,2026-01-17 08:58:05,Uso Indebido en el Extranjero,Bajo,Descartado,San José
FRD005363,TRX0028762,2026-05-12 13:19:13,Suplantación de Comercio,Alto,En Investigación,Cartago
FRD007791,TRX0046515,2025-04-30 23:45:04,Phishing,Bajo,En Investigación, Guanacaste
FRD002117,TRX0030943,2026-01-11 12:28:41,Clonación de Tarjeta,Medio,Falso Positivo,Alajuela
FRD007370,TRX0049354,2024-11-06 21:03:06,Robo de Identidad,Medio,Falso Positivo,Cartago
FRD000677,TRX0045566,2025-09-01 22:04:53,Robo de Identidad,Medio,Falso Positivo,Hereda
FRD000931,TRX0001718,2025-12-19 07:24:25,Clonación de Tarjeta,Medio,Falso Positivo,Cartago
FRD007616,TRX0037406,2026-02-20 22:57:36,Robo de Identidad,Medio,Descartado,San José
FRD002874,TRX0045738,2025-11-21 08:15:52,Clonación de Tarjeta,Medio,En Investigación,puntarenas
FRD006150,TRX0027510,2026-06-13 03:42:08,Suplantación de Comercio,Alto,Descartado,Puntarenas
FRD000577,TRX0000040,2025-09-10 11:22:56,Robo de Identidad,Bajo,Descartado,Alajuela
FRD003328,TRX0001428,2025-04-10 13:02:03,Clonación de Tarjeta,Alto,En Investigación,Cartgago
FRD003748,TRX0036723,2025-08-16 03:22:30,Clonación de Tarjeta,Bajo,Falso Positivo,Limón
FRD005458,TRX0017282,2024-08-17 21:29:41,Clonación de Tarjeta,Medio,Descartado,Puntarenas
FRD005946,TRX0023267,2025-04-30 23:26:33,Clonación de Tarjeta,Medio,Confirmado,Guanacaste
FRD004400,TRX0038004,2024-08-16 00:01:24,Clonación de Tarjeta,Bajo,Falso Positivo,Limón
FRD004083,TRX0026882,2025-01-14 10:20:26,Uso Indebido en el Extranjero,Bajo,En Investigación,Limón
FRD004457,TRX0006431,2026-03-19 06:30:50,Transacción No Reconocida,Alto,En Investigación,Cartago
FRD006398,TRX0037943,2026-06-14 00:18:54,Phishing,Bajo,Descartado,Guanacaste
FRD002928,TRX0036340,2026-04-22 03:01:13,Clonación de Tarjeta,Bajo,Descartado,San José
FRD001134,TRX0040764,2025-02-21 23:14:39,Clonación de Tarjeta,Alto,Descartado,San José
FRD006592,TRX0016664,2025-04-17 04:10:02,Transacción No Reconocida,Alto,Falso Positivo,San José
FRD001327,TRX0023213,2026-03-06 04:58:09,Uso Indebido en el Extranjero,Alto,Confirmado,HEREDIA
FRD004398,TRX0006592,2025-06-16 16:04:59,Phishing,Medio,En Investigación,Heredia
FRD000083,TRX0041614,2026-01-09 07:39:13,Uso Indebido en el Extranjero,Alto,Confirmado,Heredia
FRD000971,TRX0012541,2024-08-21 11:51:23,Uso Indebido en el Extranjero,Medio,Falso Positivo,Alajuela
FRD007244,TRX0036673,2024-11-27 17:25:45,Uso Indebido en el Extranjero,Alto,Descartado,Puntarenas
FRD003101,TRX0001327,2026-01-27 23:29:36,Suplantación de Comercio,Bajo,En Investigación,Alajuela
FRD006813,TRX0045398,2024-11-19 08:54:12,Robo de Identidad,Medio,Descartado,Cartgago
FRD002477,TRX0005967,2025-10-13 04:55:46,Suplantación de Comercio,Alto,Descartado,Guanacaste
FRD003542,TRX0025340,2026-03-10 18:19:38,Suplantación de Comercio,Alto,Falso Positivo,Guanacaste
FRD003040,TRX0030726,2026-01-26 18:32:54,Clonación de Tarjeta,Medio,Descartado,San José
FRD007224,TRX0017460,2026-04-14 07:08:36,Robo de Identidad,Alto,Confirmado,San José
FRD005873,TRX0044907,2026-05-29 06:17:13,Suplantación de Comercio,Alto,Confirmado,Alajuela
FRD004380,TRX0029959,2024-11-26 17:06:47,Suplantación de Comercio,Medio,Confirmado,Limón
FRD001783,TRX0008728,2026-06-23 05:46:07,Robo de Identidad,Alto,En Investigación,Hereda
FRD001992,TRX0015798,2026-01-20 03:30:50,Phishing,Alto,Descartado,Puntarenas
FRD005843,TRX0034237,2025-08-08 04:36:06,Transacción No Reconocida,Alto,En Investigación,Cartago
FRD002571,TRX0025625,2025-05-20 04:28:04,Phishing,Bajo,En Investigación,Alajuela
FRD005722,TRX0017532,2026-01-01 14:48:09,Clonación de Tarjeta,Alto,Falso Positivo,Hereda
FRD000997,TRX0025860,2024-12-14 19:06:35,Clonación de Tarjeta,Medio,Falso Positivo,San José
FRD004209,TRX0036358,2025-11-04 12:57:03,Robo de Identidad,Alto,Confirmado,San José
FRD004616,TRX0031976,2024-10-13 22:27:37,Suplantación de Comercio,Alto,Descartado,Cartago
FRD002041,TRX0019684,2025-06-28 01:25:44,Clonación de Tarjeta,Bajo,Descartado,Guanacaste
FRD003955,TRX0043355,2025-08-24 07:47:18,Transacción No Reconocida,Alto,Falso Positivo,Alajuela
FRD003906,TRX0014931,2025-09-07 17:01:29,Uso Indebido en el Extranjero,Bajo,Descartado,Alajuela
FRD006074,TRX0012324,2026-05-18 11:55:24,Robo de Identidad,Alto,En Investigación,Guanacaste
FRD006645,TRX0036048,2025-11-08 17:50:19,Transacción No Reconocida,Bajo,En Investigación,Alajuela
FRD004524,TRX0001096,2024-12-15 13:40:02,Robo de Identidad,Alto,Confirmado,Puntarenas
FRD005646,TRX0033863,2025-12-30 13:54:00,Clonación de Tarjeta,Alto,En Investigación,San José
FRD000285,TRX0041469,2025-06-15 19:03:23,Clonación de Tarjeta,Alto,En Investigación,Puntarenas
FRD000214,TRX0034075,2025-04-14 20:42:11,Transacción No Reconocida,Medio,En Investigación,Cartgago
FRD007783,TRX0013802,2024-08-26 09:01:49,Phishing,Alto,Falso Positivo,Cartgago
FRD000804,TRX0029337,2025-01-27 14:33:46,Suplantación de Comercio,Medio,Confirmado,Cartago
FRD000746,TRX0026032,2026-03-16 12:28:45,Phishing,Bajo,Falso Positivo,Guanacaste
FRD004534,TRX0009660,2024-08-24 14:24:07,Suplantación de Comercio,Bajo,Descartado,Puntarenas
FRD003147,TRX0018972,2024-10-22 16:32:12,Uso Indebido en el Extranjero,Medio,En Investigación,Hereda
FRD001937,TRX0020373,2025-09-25 06:30:38,Suplantación de Comercio,Alto,En Investigación,Hereda
FRD003379,TRX0018094,2025-04-01 18:22:15,Transacción No Reconocida,Bajo,Descartado,Limón
FRD003691,TRX0011050,2026-01-07 04:04:10,Uso Indebido en el Extranjero,Alto,En Investigación,Limón
FRD002508,TRX0025933,2024-09-21 18:14:10,Phishing,Medio,En Investigación,Heredia
FRD005740,TRX0047313,2024-12-19 07:07:58,Suplantación de Comercio,Bajo,Falso Positivo,guanacaste
FRD001615,TRX0046285,2025-10-19 02:51:41,Uso Indebido en el Extranjero,Medio,Descartado,Hereda
FRD001968,TRX0012212,2025-12-15 18:49:41,Transacción No Reconocida,Alto,En Investigación,Cartgago
FRD000601,TRX0000835,2024-07-11 12:28:20,Suplantación de Comercio,Alto,Descartado,Limón
FRD003127,TRX0044183,2026-05-24 05:10:42,Phishing,Medio,En Investigación,Guanacaste
FRD000768,TRX0040150,2025-12-10 14:28:06,Phishing,Alto,Descartado,Guanacaste
FRD000395,TRX0044661,2025-08-30 20:29:32,Transacción No Reconocida,Alto,Descartado,Puntarenas
FRD000869,TRX0030253,2026-05-31 23:37:40,Suplantación de Comercio,Bajo,Descartado,Alajuela
FRD003652,TRX0038341,2024-12-10 08:17:33,Transacción No Reconocida,Bajo,En Investigación,Puntarenas
FRD002030,TRX0001343,2025-07-17 20:04:51,Phishing,Alto,Confirmado,Limón
FRD000518,TRX0046449,2025-03-14 03:27:56,Uso Indebido en el Extranjero,Medio,En Investigación,PUNTARENAS
FRD002217,TRX0030952,2025-12-14 14:39:55,Clonación de Tarjeta,Alto,Falso Positivo,Heredia
FRD002923,TRX0028393,2024-09-17 08:55:13,Transacción No Reconocida,Medio,En Investigación,Guanacaste
FRD007186,TRX0049539,2026-01-13 02:04:29,Robo de Identidad,Medio,En Investigación,Cartgago
FRD004984,TRX0037171,2026-01-17 16:10:56,Phishing,Medio,Confirmado,Limón
FRD006666,TRX0045219,2025-04-09 05:40:13,Uso Indebido en el Extranjero,Bajo,Descartado,Cartgago
FRD004462,TRX0006353,2025-08-26 02:15:01,Phishing,Bajo,En Investigación,Limón
FRD006076,TRX0023180,2025-11-03 02:39:37,Transacción No Reconocida,Bajo,En Investigación,Puntarenas
FRD007313,TRX0026604,2026-01-30 16:03:07,Transacción No Reconocida,Medio,Confirmado,Guanacaste
FRD000350,TRX0006905,2024-09-23 09:27:07,Clonación de Tarjeta,Alto,En Investigación,San José
FRD004541,TRX0010052,2025-09-29 17:56:45,Phishing,Alto,Falso Positivo,Limón
FRD003158,TRX0002880,2026-05-07 20:23:42,Clonación de Tarjeta,Medio,Descartado,San José
FRD005847,TRX0029759,2024-08-17 18:51:39,Transacción No Reconocida,Medio,En Investigación,Guanacaste
FRD003255,TRX0031581,2026-03-11 00:32:11,Robo de Identidad,Alto,Falso Positivo,Limón
FRD001440,TRX0028246,2026-05-14 11:59:19,Transacción No Reconocida,Alto,Falso Positivo,Puntarenas
FRD006648,TRX0048109,2026-06-18 21:15:04,Uso Indebido en el Extranjero,Alto,Descartado,Puntarenas
FRD007265,TRX0035347,2026-06-01 02:15:56,Transacción No Reconocida,Alto,Descartado,Cartgago
FRD000714,TRX0001138,2025-03-24 03:54:01,Suplantación de Comercio,Bajo,Falso Positivo,ALAJUELA
FRD002594,TRX0030646,2026-03-05 13:15:40,Suplantación de Comercio,Alto,Descartado,Puntarenas
FRD005021,TRX0032737,2025-05-06 02:11:29,Uso Indebido en el Extranjero,Alto,Descartado,Limón
FRD003318,TRX0037396,2026-03-28 09:09:39,Suplantación de Comercio,Bajo,Falso Positivo,puntarenas
